3,79,same1,2,cue,right,-1.0,-1,-1,n,n,-1.0,0.16977649996988475,-1,1,none,none,293321,40651,15:50:30.152415,same
3,80,same1,2,cue,left,-1.0,-1,-1,x,x,-1.0,0.1975644000340253,-1,1,none,none,295820,40651,15:50:30.152415,same
3,81,same1,3,gabor,90,0.02468824731780965,n,x,-1,x,0.360233600018546,-1.0,0,-1,incongruent,FA,355769,40651,15:50:30.152415,same
3,82,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.17106219998095185,-1,1,none,none,358735,40651,15:50:30.152415,same
3,83,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.25131850002799183,-1,1,none,none,366001,40651,15:50:30.152415,same
3,84,same1,3,gabor,90,0.02468824731780965,n,x,-1,n,0.2752026999369264,-1.0,0,-1,congruent,FA,368584,40651,15:50:30.152415,same
3,85,same1,3,gabor,0,0.02468824731780965,n,n,-1,n,0.29768189997412264,-1.0,1,-1,congruent,hit,371401,40651,15:50:30.152415,same
3,86,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.38900089997332543,-1,1,none,none,374134,40651,15:50:30.152415,same
3,87,same1,3,gabor,0,0.02468824731780965,x,n,-1,x,0.18454529996961355,-1.0,0,-1,congruent,miss,376949,40651,15:50:30.152415,same
3,88,same1,3,gabor,90,0.02468824731780965,x,x,-1,x,0.7168030999600887,-1.0,1,-1,congruent,CR,379668,40651,15:50:30.152415,same
3,89,same1,3,gabor,0,0.02468824731780965,n,n,-1,x,0.3987023000372574,-1.0,1,-1,incongruent,hit,382817,40651,15:50:30.152415,same
3,90,same1,3,gabor,0,0.02468824731780965,x,n,-1,x,0.3020505999447778,-1.0,0,-1,congruent,miss,385651,40651,15:50:30.152415,same
3,91,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.13722759997472167,-1,1,none,none,390616,40651,15:50:30.152415,same
3,92,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.3228672000113875,-1,1,none,none,393182,40651,15:50:30.152415,same
3,93,same1,3,gabor,90,0.02468824731780965,x,x,-1,x,0.4119862000225112,-1.0,1,-1,congruent,CR,395932,40651,15:50:30.152415,same
3,94,same1,3,gabor,0,0.02468824731780965,n,n,-1,x,0.3765417999820784,-1.0,1,-1,incongruent,hit,398683,40651,15:50:30.152415,same
3,95,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.30479189998004586,-1,1,none,none,401600,40651,15:50:30.152415,same
3,96,same1,3,gabor,0,0.02468824731780965,n,n,-1,n,0.2781601999886334,-1.0,1,-1,congruent,hit,410100,40651,15:50:30.152415,same
3,97,same1,3,gabor,90,0.02468824731780965,n,x,-1,n,0.31620090000797063,-1.0,0,-1,congruent,FA,412916,40651,15:50:30.152415,same
3,98,same1,3,cue,right,-1.0,-1,-1,x,n,-1.0,0.3896178000140935,-1,0,none,none,415766,40651,15:50:30.152415,same
3,99,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.18438789993524551,-1,1,none,none,420915,40651,15:50:30.152415,same
3,100,same1,3,gabor,90,0.02468824731780965,n,x,-1,n,0.4153015000047162,-1.0,0,-1,congruent,FA,423432,40651,15:50:30.152415,same
3,101,same1,3,gabor,0,0.02468824731780965,n,n,-1,n,0.5986297000199556,-1.0,1,-1,congruent,hit,426282,40651,15:50:30.152415,same
3,102,same1,3,gabor,90,0.02468824731780965,x,x,-1,n,0.4250640000682324,-1.0,1,-1,incongruent,CR,429215,40651,15:50:30.152415,same
3,103,same1,3,gabor,90,0.02468824731780965,x,x,-1,x,0.4710734999971464,-1.0,1,-1,congruent,CR,432165,40651,15:50:30.152415,same
3,104,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.13478459999896586,-1,1,none,none,435063,40651,15:50:30.152415,same
3,105,same1,3,gabor,90,0.02468824731780965,x,x,-1,x,0.7840391000499949,-1.0,1,-1,congruent,CR,440065,40651,15:50:30.152415,same
3,106,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.32378430000971997,-1,1,none,none,443181,40651,15:50:30.152415,same
3,107,same1,3,gabor,0,0.02468824731780965,x,n,-1,x,0.9518363999668508,-1.0,0,-1,congruent,miss,446031,40651,15:50:30.152415,same
3,108,same1,3,gabor,0,0.02468824731780965,n,n,-1,n,0.4815742999780923,-1.0,1,-1,congruent,hit,449314,40651,15:50:30.152415,same
3,109,same1,3,gabor,90,0.02468824731780965,n,x,-1,n,0.4875420000171289,-1.0,0,-1,congruent,FA,452230,40651,15:50:30.152415,same
3,110,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.37371640000492334,-1,1,none,none,455248,40651,15:50:30.152415,same
3,111,same1,3,cue,left,-1.0,-1,-1,n,x,-1.0,0.3841041999403387,-1,0,none,none,457946,40651,15:50:30.152415,same
3,112,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.2278567000757903,-1,1,none,none,465330,40651,15:50:30.152415,same
3,113,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.2677912999643013,-1,1,none,none,468097,40651,15:50:30.152415,same
3,114,same1,3,gabor,0,0.02468824731780965,n,n,-1,n,1.320306499954313,-1.0,1,-1,congruent,hit,475564,40651,15:50:30.152415,same
3,115,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.3156650000018999,-1,1,none,none,479312,40651,15:50:30.152415,same
3,116,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.1756986000109464,-1,1,none,none,481962,40651,15:50:30.152415,same
3,117,same1,3,cue,right,-1.0,-1,-1,n,n,-1.0,0.28038579993881285,-1,1,none,none,484480,40651,15:50:30.152415,same
3,118,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.2772869999753311,-1,1,none,none,487095,40651,15:50:30.152415,same
3,119,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.28896859998349106,-1,1,none,none,489813,40651,15:50:30.152415,same
3,120,same1,3,cue,left,-1.0,-1,-1,x,x,-1.0,0.20223399996757507,-1,1,none,none,492630,40651,15:50:30.152415,same
3,121,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.16965619998518378,-1,1,none,none,578422,40651,15:50:30.152415,same
3,122,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.1931563999969512,-1,1,none,none,581092,40651,15:50:30.152415,same
3,123,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.06713300000410527,-1,1,none,none,583625,40651,15:50:30.152415,same
3,124,same1,4,gabor,90,0.02468824731780965,x,x,-1,x,0.40187170007266093,-1.0,1,-1,congruent,CR,586124,40651,15:50:30.152415,same
3,125,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.2430022000335157,-1,1,none,none,588958,40651,15:50:30.152415,same
3,126,same1,4,gabor,90,0.02468824731780965,x,x,-1,x,0.4738089999882504,-1.0,1,-1,congruent,CR,591643,40651,15:50:30.152415,same
3,127,same1,4,gabor,90,0.02468824731780965,n,x,-1,x,0.5669936999911442,-1.0,0,-1,incongruent,FA,596883,40651,15:50:30.152415,same
3,128,same1,4,cue,right,-1.0,-1,-1,n,n,-1.0,0.3059225999750197,-1,1,none,none,599774,40651,15:50:30.152415,same
3,129,same1,4,gabor,0,0.02468824731780965,x,n,-1,x,0.7233056999975815,-1.0,0,-1,congruent,miss,602507,40651,15:50:30.152415,same
3,130,same1,4,cue,left,-1.0,-1,-1,x,x,-1.0,0.2697140999371186,-1,1,none,none,605758,40651,15:50:30.152415,same
