"subject_id","trial","block","condition","stim1","size","position","gabor.contrast","response","expected_response","rt_gabor","max_speed","x_pos","y_pos","center_dist","total_dist","accuracy_gabor","avr_speed","move_start_time","OOZ_time","SDT","pressed_conf","conf","rt_conf","trial_start_time_rel2exp","exp_start_date"
21,82,4,"A",0,"small","up",0.0316,"right","right",1.8337,110.223538002577,11.9738,8.9239,0.080494855988079,15.3368544770501,1,8.14375919590847,0.77203659999941,0.958887799999502,"hit","BL",3,1.043,398617,NA
21,83,4,"A",90,"big","down",0.0316,"left","left",1.1665,67.2027282869768,-10.2568,-8.7883,1.75598740001868,13.7184279027043,1,11.5790971843539,0.372601199999735,0.518436499999552,"CR","TR",4,0.9298,403833,NA
21,84,4,"A",0,"small","mid",0.0316,"right","right",1.0176,137.604513292432,15.1141,-0.1356,0.177194497696006,15.3613606720545,1,14.852909649604,0.418533200000638,0.488065100000313,"hit","TL",4,0.8232,408166,NA
21,85,4,"A",90,"small","down",0.0316,"left","left",1.4339,124.57831518455,-12.019,-8.8787,0.12278091520479,17.3025390210679,1,10.4211081712753,0.352902700000413,0.571328800000629,"CR","TL",4,0.8089,412248,NA
21,86,4,"A",90,"small","up",0.0316,"left","left",1.3667,79.414454482182,-12.132,8.9691,0.135538847792709,15.4365154384637,1,11.0392985485036,0.422302699999818,0.536192800000208,"CR","TR",3,1.0097,416734,NA
21,87,4,"A",90,"small","down",0.0316,"left","left",1.5824,89.5103669969076,-11.8383,-9.082,0.181347404085154,16.2910490977698,1,9.42935573447768,0.605963799999699,0.721048699999301,"CR","BL",2,1.095,421449,NA
21,88,4,"A",0,"big","up",0.0316,"right","right",1.2008,80.1595442857197,10.5957,7.6587,1.9419276096454,13.1923083496216,1,10.8879933890701,0.402911799999856,0.539270700000088,"hit","TL",3,1.2096,426365,NA
21,89,4,"A",0,"big","down",0.0316,"right","right",0.8167,117.334701228064,12.6742,-8.698,0.738739246380199,15.5865963668832,1,18.8208280987549,0.389088199999605,0.489145800000188,"hit","BR",4,1.1744,431116,NA
21,90,4,"A",0,"small","mid",0.0316,"right","right",1.1164,121.220282780589,14.9786,0.0904,0.0928752511633814,15.2628569492538,1,13.4170749698652,0.371745999999803,0.422108099999605,"hit","BL",4,0.6774,435249,NA
21,91,4,"A",0,"big","down",0.0316,"right","right",1.1491,107.523395470291,11.3412,-7.1617,1.95277269565746,14.210656202115,1,11.6725408735778,0.0748549999998431,0.602891999999883,"hit","TR",2,0.9451,439383,NA
21,92,4,"A",0,"small","up",0.0316,"left","right",1.6999,67.6011205656016,-12.2675,8.9013,0.285144794830472,15.5612436098837,0,8.91625557508507,0.488258200000018,0.589016199999605,"miss","TR",2,1.044,443615,NA
21,93,4,"A",90,"big","mid",0.0316,"left","left",1.2678,46.14123565459,-13.2842,-0.2259,1.73065009596541,13.3198827892603,1,10.4799813729281,0.370296000000053,0.470178499999747,"CR","BR",4,1.391,448598,NA
21,94,4,"A",90,"small","mid",0.0316,"left","left",1.3325,80.5141159468427,-14.956,0.0452,0.0630856067583482,15.7848651919468,1,11.2243205634142,0.469765200000438,0.556764700000713,"CR","BR",2,0.696,453498,NA
21,95,4,"A",90,"small","up",0.0316,"left","left",1.7335,138.945063215742,-12.0642,8.7883,0.221187755328609,20.1971897615877,1,8.61023364341185,0.505702100000235,0.688254400000005,"CR","BL",1,0.9763,457865,NA
21,96,4,"A",0,"big","mid",0.0316,"right","right",1.4669,57.3493474116227,13.2164,-0.1581,1.79061429844058,13.2812528367966,1,9.01013181734467,0.538962799999354,0.67167629999949,"hit","-1",0,1.2926,462915,NA
21,97,5,"A",90,"small","mid",0.0316,"left","left",1.4662,54.4600879037511,-15.0463,-0.0452,0.0647251732413857,15.1275149632477,1,10.2623018609905,0.454288399999314,0.554542799999581,"CR","BL",2,0.8303,484765,NA
21,98,5,"A",90,"small","mid",0.0316,"right","left",1.4504,53.5467238024354,15.0012,-0.0452,0.0451990886302828,15.2932251558643,0,10.3429749728598,0.269836000000396,0.555892800000038,"FA","TR",1,0.8424,489198,NA
21,99,5,"A",90,"big","up",0.0316,"left","left",1.0333,96.5636577270331,-10.3246,8.088,1.90755826067046,13.4087115015157,1,12.6923477064741,0.43678060000002,0.486130299999786,"CR","BL",3,0.9098,493732,NA
21,100,5,"A",90,"big","down",0.0316,"left","left",0.9662,113.396670639449,-11.4994,-7.6361,1.45284291413679,13.97423878278,1,14.2865380972626,0.422563299999638,0.504383100000268,"CR","TR",3,1.3783,497914,NA
21,101,5,"A",0,"big","down",0.0316,"left","right",1.1015,73.1049434829362,-11.1831,-7.7717,1.47515908578901,13.6956481627515,0,12.3634979984655,0.401767800000016,0.501840899999479,"miss","TR",2,1.132,502498,NA
21,102,5,"A",90,"big","mid",0.0316,"left","left",1.0999,114.838658827722,-13.736,0.2033,1.28024805530945,13.7454954148019,1,12.4892653625093,0.454818599999271,0.568387599999369,"CR","TR",2,1.1262,506982,NA
21,103,5,"A",90,"big","up",0.0316,"left","left",1.0994,117.818269660172,-10.4601,8.7883,1.55433431242121,13.9623693226762,1,12.4269578682197,0.354750700000295,0.471043500000633,"CR","TL",4,0.847,511548,NA
21,104,5,"A",90,"small","up",0.0316,"left","left",1.9336,56.0579078232341,-12.0642,8.8787,0.137236579641186,15.7094202086948,1,7.74671304411369,0.519460900000013,0.875334999999723,"CR","BR",2,1.1107,515731,NA
21,105,5,"A",90,"big","down",0.0316,"left","left",1.1164,133.073402493812,-11.0024,-9.6242,1.17684562696205,16.5134253734216,1,13.0935351298779,0.338259299999663,0.569053999999596,"CR","TR",2,0.6939,521116,NA
21,106,5,"A",0,"big","down",0.0316,"right","right",1.034,75.4038911994431,11.409,-8.8335,0.613988289513028,14.647183791144,1,13.9548172068606,0.371713399999862,0.485250599999745,"hit","TL",3,1.0286,525065,NA
21,107,5,"A",0,"small","down",0.0316,"right","right",1.2667,77.7486911165607,11.9964,-9.1046,0.104680968138117,16.1416547762716,1,11.8892619899971,0.319566600000144,0.435059299999921,"hit","TR",4,1.0585,529465,NA
21,108,5,"A",0,"big","mid",0.0316,"right","right",0.9167,174.716056234939,13.3971,-0.0452,1.60351692659941,13.8134100166001,1,14.6152212301381,0.289095900000575,0.371624299999894,"hit","BR",4,1.0254,534030,NA
21,109,5,"A",90,"small","down",0.0316,"left","left",1.2996,138.095128021946,-12.0642,-9.082,0.10415489994259,15.8551085056532,1,11.6197178254839,0.354662099999587,0.485350799999651,"CR","BL",3,0.8134,538314,NA
21,110,5,"A",0,"small","up",0.0316,"right","right",1.2009,92.0812827414251,12.132,9.1046,0.168401668511212,16.1426419736497,1,12.6307432870156,0.421365000000151,0.471662699999797,"hit","BR",4,0.8723,542665,NA
21,111,5,"A",90,"small","down",0.0316,"left","left",1.1324,74.7545441794533,-12.132,-8.9917,0.132225135339195,15.4013236238121,1,13.3355629496165,0.339440400000058,0.489034800000809,"CR","BR",3,0.8596,546881,NA
21,112,5,"A",0,"big","up",0.0316,"right","right",1.1668,65.3645076634454,10.4827,7.9524,1.8437744263491,13.803548789678,1,11.2772781327289,0.354462199999944,0.58598129999973,"hit","TR",4,0.7451,551015,NA
21,113,5,"A",0,"big","up",0.0316,"right","right",1.2674,65.6505483693822,10.415,8.3365,1.71831175619852,13.3837392301051,1,10.5257498873835,0.520559799999319,0.689147299999604,"hit","BR",2,1.4273,555164,NA
21,114,5,"A",90,"big","mid",0.0316,"left","left",1.2661,51.1222275941558,-13.0808,-0.2937,1.94151242743592,13.232216663812,1,10.3338029233589,0.369448200000079,0.488099299999703,"CR","TR",3,0.7253,560200,NA
21,115,5,"A",0,"small","up",0.0316,"right","right",1.4163,115.990715964555,12.132,8.9465,0.142403928168351,16.3750507840094,1,10.6429315020934,0.389021099999809,0.470819999999549,"hit","TL",2,1.3634,564331,NA
21,116,5,"A",0,"small","mid",0.0316,"right","right",1.5493,77.2328791015159,15.0012,-0.0678,0.0677862393207184,15.0564003299679,1,9.68291021151147,0.535341900000276,0.637208099999953,"hit","TR",2,1.4794,569346,NA
21,117,5,"A",0,"small","mid",0.0316,"right","right",1.2505,103.380807934012,15.0689,-0.0678,0.0966735221007649,17.4385132650205,1,12.0502692055107,0.371020599999611,0.471403800000189,"hit","TL",3,0.8577,574614,NA
21,118,5,"A",0,"small","down",0.0316,"right","right",1.15,175.993392719099,12.132,-8.9013,0.164795320641289,16.4442465467138,1,13.0841061019344,0.38786970000001,0.46936149999965,"hit","TR",4,0.8274,579063,NA
21,119,5,"A",0,"big","mid",0.0316,"right","right",1.0001,154.074623217263,13.1712,0.8133,2.00149863850415,13.3380562066413,1,13.1950758019193,0.372274899999866,0.422356799999761,"hit","TL",4,0.8411,583181,NA
21,120,5,"A",90,"small","up",0.0316,"left","left",0.9671,162.153997320494,-11.9964,8.9239,0.0762021524554709,15.0398317549275,1,15.4603522864347,0.387663700000303,0.455681800000093,"CR","BL",4,0.9067,587265,NA
21,121,6,"A",90,"small","up",0.0316,"left","left",1.6001,87.8960018216591,-11.9738,9.0143,0.0298100177109106,16.637509511154,1,9.36649285962709,0.637593599999491,0.855842699999812,"CR","TR",2,1.0254,595314,NA
21,122,6,"A",90,"small","up",0.0316,"left","left",1.2664,98.0029672241466,-12.019,8.8787,0.12278091520479,15.7680398105578,1,11.7996535940421,0.369352900000194,0.452803600000152,"CR","BL",3,1.0106,600181,NA
21,123,6,"A",90,"big","down",0.0316,"left","left",1.3332,104.174792865467,-11.6801,-8.2461,0.818938095234012,14.7208471723674,1,10.7240105107875,0.189770799999678,0.922929899999872,"CR","BL",2,1.5115,604598,NA
21,124,6,"A",0,"big","down",0.0316,"right","right",1.3322,87.9134120949918,10.3924,-8.7657,1.6246090747316,19.3130173030247,1,10.2053077864493,0.355747399999927,0.619404199999735,"hit","BR",3,0.8966,609680,NA
21,125,6,"A",0,"big","down",0.0316,"right","right",1.1835,88.6147322092476,10.7764,-8.088,1.52607371862355,13.8370227727191,1,11.3852743993152,0.388293500000145,0.502786000000015,"hit","TR",3,0.945,614247,NA
21,126,6,"A",0,"big","mid",0.0316,"right","right",1.2337,54.7569842018627,13.1034,-0.61,1.99225766274949,13.2267504641094,1,10.6327100717963,0.352007700000286,0.451997300000585,"hit","BR",3,1.192,618613,NA
21,127,6,"A",0,"small","up",0.0316,"right","right",1.4004,108.342190648085,11.8609,8.8561,0.200165803699087,15.0591469429049,1,10.5698840275792,0.389067899999645,0.471695899999759,"hit","TR",2,0.8754,623181,NA
21,128,6,"A",90,"small","down",0.0316,"left","left",1.0668,90.7549312831201,-12.0642,-8.9239,0.0995672965462687,15.1233205509954,1,14.0662995371997,0.352872700000262,0.485850800000662,"CR","TR",4,0.7477,627598,NA
21,129,6,"A",90,"small","mid",0.0316,"left","left",1.1832,83.3272073087303,-14.8656,0.1356,0.190882299730622,14.9264166680114,1,12.5644831172459,0.355259199999637,0.418767999999545,"CR","BL",4,0.8577,631547,NA
21,130,6,"A",90,"big","up",0.0316,"left","left",1.0498,128.721537858216,-10.302,8.5172,1.76529671968959,13.5152659478986,1,12.7332338456827,0.402629199999865,0.521103200000653,"CR","TR",4,1.2784,635730,NA
21,131,6,"A",90,"big","mid",0.0316,"left","left",1.0656,62.3630801591617,-13.4649,-0.1807,1.54570686494495,13.4924758664124,1,12.6375021754975,0.439373500000329,0.521797700000207,"CR","TL",4,0.7271,640396,NA
21,132,6,"A",90,"big","up",0.0316,"left","left",1.7333,67.9527697228757,-10.8894,7.9298,1.54230537882197,16.9975044965741,1,7.77176144359231,0.535306699999637,0.686010399999759,"CR","BL",2,0.8763,644430,NA
21,133,6,"A",90,"small","mid",0.0316,"left","left",1.7997,58.3985316397312,-14.7526,0.0452,0.25144678516725,15.0945986595674,1,8.19730421959281,0.404192800000601,0.522296000000097,"CR","TL",3,1.0097,649180,NA
21,134,6,"A",0,"big","up",0.0316,"right","right",1.0004,87.2182117981819,11.8834,7.7943,1.21134301144072,15.2201198440062,1,14.2061276193143,0.0746554999996079,0.555519300000014,"hit","TL",2,0.9266,654131,NA
21,135,6,"A",90,"big","mid",0.0316,"left","left",1.4002,166.960793704267,-15.8823,-1.2878,1.56098313949635,25.3410418831468,1,11.3802840898475,0.568462000000181,0.622305500000039,"CR","BR",2,0.8739,658297,NA
21,136,6,"A",0,"big","up",0.0316,"right","right",0.9838,54.7527109978662,11.0249,7.6361,1.67656205750438,13.4684323077353,1,13.6321434949328,0.322093499999937,0.422741200000019,"hit","TR",4,0.693,662812,NA
21,137,6,"A",0,"small","mid",0.0316,"right","right",1.6499,131.797121287155,15.1819,-0.0678,0.194113100085502,20.0142546279258,1,9.20167818304999,0.438919700000042,0.489611599999989,"hit","BL",3,0.7121,666830,NA
21,138,6,"A",0,"big","mid",0.0316,"right","right",1.0002,58.5336453844538,13.4875,0.3389,1.55001051202002,13.5041547093026,1,13.4884644755049,0.371094999999514,0.471123599999373,"hit","BR",4,0.7578,671529,NA
21,139,6,"A",0,"small","down",0.0316,"left","right",1.4831,73.6110089851925,-12.2449,-9.082,0.258293267132911,16.0591919016528,0,10.2793640994435,0.422401699999682,0.618747599999551,"miss","BR",2,0.9616,675629,NA
21,140,6,"A",0,"small","up",0.0316,"right","right",1.5339,42.5721853754605,12.0416,8.8109,0.19359884012889,15.4994627294471,1,9.7274665176233,0.420946400000503,0.535928300000705,"hit","TL",2,1.0939,680213,NA
21,141,6,"A",90,"big","down",0.0316,"left","left",1.1832,69.2449248212288,-10.9346,-7.7717,1.62600040588511,13.4995840334589,1,11.3379160132624,0.472259500000291,0.588033500000165,"CR","TR",2,0.841,684979,NA
21,142,6,"A",0,"small","down",0.0316,"right","right",1.6173,70.8776332225414,11.9286,-8.9465,0.0892089863731208,15.4028151994066,1,9.2197722605968,0.572482700000364,0.755155400000149,"hit","TR",3,1.1586,689147,NA
21,143,6,"A",0,"small","mid",0.0316,"left","right",1.3502,107.666481674199,-14.956,0,0.0440247711803128,14.9804170617652,0,11.0768509494642,0.456791900000098,0.537926899999547,"miss","BL",2,1.6097,694162,NA
21,144,6,"A",90,"small","down",0.0316,"left","left",1.5828,80.1849575850963,-12.1094,-9.195,0.22356646440848,18.117167995061,1,9.60602170030981,0.507713900000454,0.670819500000107,"CR","BL",1,0.7431,699363,NA
21,145,7,"A",0,"small","up",0.0316,"left","right",1.5328,84.3220578837325,-11.9964,8.9239,0.0762021524554709,16.1912781336411,0,9.75420309178116,0.437521699999706,0.537843000000066,"miss","BR",2,1.1284,707996,NA
21,146,7,"A",90,"small","down",0.0316,"left","left",1.2337,138.20944833364,-11.9286,-9.082,0.108727853093559,16.1010254268248,1,12.1528811006116,0.419593300000088,0.518817500000296,"CR","TR",4,0.6763,712797,NA
21,147,7,"A",90,"small","up",0.0316,"left","left",1.3335,150.13093894762,-11.9286,8.9917,0.0718529812005825,17.6657225856228,1,11.2017571316704,0.371499399999266,0.503991999999926,"CR","TR",3,1.3754,717046,NA
21,148,7,"A",0,"small","mid",0.0316,"right","right",1.3497,68.049746669822,14.9108,-0.0904,0.12698305579911,16.3560296413061,1,11.0473665950477,0.386053499999434,0.486065699999926,"hit","TL",4,0.7617,721996,NA
21,149,7,"A",0,"big","mid",0.0316,"right","right",1.0005,92.3148562933989,13.6456,-0.2485,1.3769781425204,14.0526669787636,1,13.6405734919405,0.302738700000191,0.489288799999485,"hit","TL",4,0.7597,726446,NA
21,150,7,"A",0,"big","up",0.0316,"right","right",1.0659,97.3559615822531,10.4376,7.9298,1.89380641555367,13.1366553519541,1,12.297959314103,0.454662299999654,0.536099299999478,"hit","TL",2,1.2439,730344,NA
21,151,7,"A",90,"small","mid",0.0316,"right","left",1.3669,163.822547713762,15.1367,0.0678,0.15259038426829,19.2647596426961,0,11.0742603450332,0.571814500000073,0.635974899999383,"FA","BL",2,1.1928,734797,NA
21,152,7,"A",0,"big","down",0.0316,"right","right",1.5515,87.7896328389003,10.8894,-8.5624,1.19370332545005,14.1359045866633,1,8.92846270220783,0.403522499999781,0.502703299999666,"hit","TL",4,0.639,739695,NA
21,153,7,"A",0,"big","down",0.0316,"right","right",1.1991,152.022215035818,10.7764,-8.4946,1.32382282496316,13.8438035849007,1,11.4433614929693,0.555191800000102,0.722503800000595,"hit","TL",3,0.7283,744129,NA
21,154,7,"A",90,"big","mid",0.0316,"left","left",1.0503,95.7562410181391,-13.0582,0.3841,1.97938007595403,13.0956767265428,1,12.4379157897785,0.472205099999883,0.522209900000234,"CR","BL",4,0.9405,748197,NA
21,155,7,"A",0,"big","mid",0.0316,"right","right",1.0348,120.622445060751,13.3293,0.4067,1.71943708202755,20.2816138356925,1,12.8867948810236,0.338513699999567,0.406275399999686,"hit","BR",4,0.8743,752429,NA
21,156,7,"A",0,"big","up",0.0316,"right","right",1.1169,57.5558564139421,10.4827,7.6813,2.01022639518671,13.0498017039543,1,11.6353629004139,0.353113300000587,0.453108100000463,"hit","BR",4,1.144,756578,NA
21,157,7,"A",90,"big","up",0.0316,"left","left",1.0329,109.375053554597,-11.9286,7.7717,1.23038651754965,14.3553847826557,1,13.78317331637,0.468877000000248,0.519563000000744,"CR","TL",3,1.3647,761081,NA
21,158,7,"A",90,"big","mid",0.0316,"left","left",1.3166,49.8848313039172,-13.0808,-0.0226,1.9193026721128,13.0996784411586,1,9.93564188917505,0.336299900000085,0.422195600000123,"CR","TR",4,1.7753,765711,NA
21,159,7,"A",90,"big","down",0.0316,"left","left",1.1342,104.9924966355,-12.4934,-8.2009,0.939139699832816,15.4598987391878,1,13.1761219990597,0.454576500000258,0.554700000000594,"CR","BL",3,1.2096,770947,NA
21,160,7,"A",90,"small","up",0.0316,"right","left",1.6666,49.4353524302439,11.8834,8.9013,0.152734463562297,15.0029770028311,0,8.90866672874325,0.621271200000592,0.739429199999904,"FA","TR",2,0.895,775628,NA
21,161,7,"A",0,"small","up",0.0316,"right","right",1.2502,173.395869328558,12.1997,9.0368,0.203107653485377,15.3841659902008,1,12.1436172724697,0.355889699999352,0.438667299999906,"hit","BR",4,1.1773,780429,NA
21,162,7,"A",90,"small","mid",0.0316,"right","left",1.3003,103.549291131208,15.0012,0.0678,0.0677862393207184,16.8824189579428,0,11.5364646139892,0.451974100000371,0.538883199999873,"FA","BL",2,1.3763,785195,NA
21,163,7,"A",90,"big","down",0.0316,"right","left",1.6332,63.6118748784618,10.5505,-8.0202,1.74957724046236,13.6722035397424,0,8.1145189178502,0.719465199999831,1.05586490000042,"FA","TR",1,1.1577,790112,NA
21,164,7,"A",90,"big","up",0.0316,"left","left",1.3334,53.697219001129,-10.3698,7.7943,2.02765712838166,13.4646181432512,1,9.72871442767245,0.0877836999998181,0.754387699999825,"CR","TL",2,1.0925,795047,NA
21,165,7,"A",90,"small","down",0.0316,"left","left",1.3168,48.7090701233149,-12.132,-8.9465,0.142403928168351,15.2464787698535,1,11.4473122793992,0.405413699999372,0.536996599999839,"CR","TR",3,0.748,799813,NA
21,166,7,"A",0,"small","down",0.0316,"right","right",1.2659,72.2345477215345,12.0416,-9.0594,0.0725433888799456,15.9621474499333,1,11.9041235940952,0.389054499999475,0.489285099999506,"hit","TL",4,1.1773,804211,NA
21,167,7,"A",0,"small","down",0.0316,"right","right",1.5668,57.9515111763375,12.1546,-9.082,0.174972495849382,15.6949778760144,1,9.6837869149521,0.368527399999948,0.618898100000479,"hit","BR",4,1.4086,808794,NA
21,168,7,"A",0,"small","mid",0.0316,"left","right",1.2665,115.995075829925,-14.7978,-0.0904,0.221447442496735,14.8627560312115,0,11.6840380332626,0.339300800000274,0.439169100000072,"miss","TR",3,1.0637,814012,NA
21,169,8,"A",0,"big","down",0.0316,"right","right",1.1673,80.5567922988766,10.7538,-8.2235,1.46827000035365,13.9336252109368,1,11.5980131886072,0.405641499999547,0.488243899999361,"hit","TL",3,0.7604,832844,NA
21,170,8,"A",90,"big","down",0.0316,"left","left",1.7173,73.3056740552304,-11.0927,-7.8395,1.4730913838416,13.8864429632553,1,7.90951852460763,0.589641700000357,0.788358099999641,"CR","-1",0,1.3117,837111,NA
21,171,8,"A",0,"big","up",0.0316,"right","right",1.4177,45.9542014431584,10.5053,7.4554,2.14938162098606,12.9545103779852,1,9.08620027187731,0.322213600000396,0.737766000000192,"hit","BL",2,0.8087,842479,NA
21,172,8,"A",90,"big","mid",0.0316,"left","left",1.0837,87.4255674062943,-13.0131,-0.7455,2.12221198889074,13.2558055803636,1,12.0277198386682,0.385787000000164,0.537619200000336,"CR","BR",3,0.7284,846844,NA
21,173,8,"A",0,"small","up",0.0316,"right","right",1.2325,82.8725945089006,12.132,8.7883,0.249435686042815,15.0234659389776,1,12.154518473259,0.438212200000635,0.519430400000601,"hit","BL",3,0.9114,850794,NA
21,174,8,"A",0,"small","up",0.0316,"right","right",1.5832,102.868010495818,12.1094,8.8787,0.163327373853488,16.7379753033729,1,9.48414057251164,0.389076099999329,0.53943099999924,"hit","BL",4,0.745,855079,NA
21,175,8,"A",90,"small","mid",0.0316,"left","left",1.467,81.0428998706954,-14.9334,0,0.066616878776717,15.1548661665363,1,10.1798064497261,0.389263300000493,0.471785300000192,"CR","TR",2,0.7116,859644,NA
21,176,8,"A",0,"small","down",0.0316,"right","right",1.5172,68.7053967756171,11.9286,-9.082,0.108727853093559,15.3112864375031,1,9.88141183308591,0.338898300000437,0.4541435000001,"hit","BL",4,0.8596,864161,NA
21,177,8,"A",0,"big","up",0.0316,"right","right",1.1845,93.2675588093878,11.3412,7.9298,1.25667485214438,13.8890302182068,1,11.6831736303549,0.506401399999959,0.60580200000004,"hit","BR",2,0.9911,868877,NA
21,178,8,"A",90,"big","up",0.0316,"left","left",1.0497,126.309674336647,-10.8442,7.5232,1.87533148096213,13.6388594706749,1,12.573887679749,0.368236299999808,0.455607599999894,"CR","BR",3,0.7951,873393,NA
21,179,8,"A",0,"small","mid",0.0316,"right","right",1.4664,104.043004064389,15.0012,-0.0904,0.0903758680222674,16.7810178241123,1,10.2299414327702,0.403726200000165,0.503062800000407,"hit","BR",4,1.1117,877478,NA
21,180,8,"A",90,"big","down",0.0316,"left","left",1.317,65.2150356879368,-11.0475,-8.8109,0.971045511284076,14.7381249502773,1,10.7298966679757,0.469077300000208,0.838242499999978,"CR","TL",2,1.2097,882295,NA
21,181,8,"A",90,"small","down",0.0316,"right","left",1.9004,65.0629714947215,12.0868,-9.082,0.119410284253644,18.2715719873338,0,7.95570531271647,0.755903900000703,1.00182250000034,"FA","BL",2,1.0082,887060,NA
21,182,8,"A",0,"small","down",0.0316,"right","right",1.8503,50.1139640332832,11.8383,-9.195,0.253335053903355,16.6827433402831,1,8.10138021421842,0.588499599999523,0.771157999999559,"hit","TR",2,1.8112,892213,NA
21,183,8,"A",90,"big","up",0.0316,"left","left",1.1679,110.859730470241,-11.6349,7.5232,1.52128024971816,15.2650829922402,1,11.8630280101002,0.506282800000008,0.639127800000097,"CR","TR",1,1.0764,898210,NA
21,184,8,"A",90,"big","mid",0.0316,"right","left",1.3664,100.223572522207,14.233,0.1581,0.783106723513259,15.150466405727,0,10.416837493912,0.238499900000534,0.508633399999781,"FA","BR",2,1.3784,902794,NA
21,185,8,"A",0,"big","down",0.0316,"right","right",1.0346,77.1014148291561,10.3246,-8.6076,1.7207473082854,13.6489881911127,1,12.9926514998078,0.37342389999958,0.470178999999916,"hit","TL",4,0.7258,907778,NA
21,186,8,"A",90,"small","up",0.0316,"left","left",1.3673,77.3222931300612,-11.8834,8.9465,0.128254424532545,15.388285678495,1,10.8792417809613,0.403458200000387,0.504990100000214,"CR","BL",2,1.1303,911878,NA
21,187,8,"A",90,"small","down",0.0316,"left","left",1.8836,161.998919186897,-11.9286,-8.9691,0.0777826700037865,16.8996365367023,1,7.92334628499084,0.355651500000022,0.438162399999783,"CR","TL",4,1.142,916510,NA
21,188,8,"A",0,"big","mid",0.0316,"right","right",1.5335,80.3389196549804,14.0975,-0.3615,0.972221360597272,15.3098514722211,1,9.19599303580833,0.705356999999822,0.787631599999258,"hit","TL",2,1.2234,921877,NA
21,189,8,"A",0,"small","mid",0.0316,"right","right",1.5517,88.5623043742129,14.956,0,0.0440247711803128,15.0993299312101,1,9.63860099098149,0.538600300000326,0.639104300000326,"hit","BL",4,0.9067,926978,NA
21,190,8,"A",0,"big","mid",0.0316,"right","right",1.2848,64.4277691073693,13.3068,0.1807,1.70286720601953,13.3148024497159,1,10.3583391205593,0.638855000000149,0.736030699999901,"hit","BR",2,1.293,931776,NA
21,191,8,"A",90,"small","up",0.0316,"left","left",1.3671,98.4607757418375,-11.8834,8.9013,0.152734463562297,15.2438854708606,1,10.8605283762907,0.120109999999841,0.389423599999645,"CR","TL",4,0.945,936595,NA
21,192,8,"A",90,"small","mid",0.0316,"left","left",1.5667,93.792425222344,-14.8882,0.0904,0.14375652271512,15.0419309961615,1,9.50324717754022,0.435455499999989,0.518431499999679,"CR","TL",3,0.9576,941144,NA
22,1,1,"B",0,"small","mid",0.0439,"right","left",1.8999,70.8945822807251,14.9786,-0.113,0.114975833154141,16.0351671249722,0,7.88392548772427,0.889081100000112,0.952508500000022,"miss","BL",1,1.0696,0,NA
22,2,1,"B",0,"small","down",0.0439,"right","left",2.9836,137.316832381492,12.0416,-8.7657,0.237926059233284,27.6702658677623,0,4.99206503509754,0.604846600000201,0.655875400000241,"miss","-1",0,1.2304,5388,NA
22,3,1,"B",90,"small","up",0.0439,"right","right",1.9667,117.632735235034,12.0868,8.9013,0.131430331904053,16.2548002966085,1,7.6325104404635,1.22493459999987,1.28904719999991,"CR","TL",1,1.7608,11739,NA
22,4,1,"B",90,"small","mid",0.0439,"right","right",2.0663,116.91943410379,15.0915,0.1356,0.163559993626644,15.1462914272057,1,7.30403346326671,1.17141300000003,1.23483910000004,"CR","BR",1,0.9793,17705,NA
22,5,1,"B",0,"big","down",0.0439,"left","left",1.2332,111.703363159436,-10.8668,-7.8846,1.5900154964095,13.5825051186648,1,10.887368660945,0.519471600000088,0.575276900000063,"hit","TR",3,1.4609,22988,NA
22,6,1,"B",0,"small","mid",0.0439,"right","left",1.933,74.5077602584831,15.0012,0.0226,0.0226218398028459,15.1537136454826,0,7.76074910401882,0.738208199999917,0.805778199999622,"miss","TL",1,1.7959,28021,NA
22,7,1,"B",0,"big","up",0.0439,"right","left",1.5834,97.0090251831819,11.5898,7.7491,1.31646216782066,14.2343086123702,0,8.80491226859932,0.988902500000222,1.03906920000009,"miss","BR",2,1.296,33888,NA
22,8,1,"B",90,"big","down",0.0439,"right","right",2.0504,67.0694058589061,10.9346,-7.5458,1.80275404295794,13.6898126146961,1,6.47945346289764,1.31843469999967,1.45855419999998,"CR","TR",1,1.0764,38905,NA
22,9,1,"B",90,"big","mid",0.0439,"right","right",1.6164,138.059010249191,14.6171,-0.8359,0.919434311183781,21.316813049475,1,9.05778391157534,0.672174099999665,0.935006499999872,"CR","TL",2,0.9616,44372,NA
22,10,1,"B",0,"big","mid",0.0439,"left","left",2.1995,134.479242301632,-13.0808,-0.0452,1.91970152814345,13.1407359829241,1,5.94712794646177,1.53512210000008,1.6525845000001,"hit","BR",1,1.096,49288,NA
22,11,1,"B",90,"small","mid",0.0439,"right","right",1.5501,85.2081168814275,15.0915,-0.1581,0.182721412944858,15.1034491296776,1,9.73616810995443,0.720940699999574,0.821619699999701,"CR","TL",2,0.9738,54822,NA
22,12,1,"B",0,"big","up",0.0439,"left","left",1.1666,93.593633655411,-11.0701,7.6361,1.65069320983714,13.5737014267669,1,11.5279311797531,0.65484669999978,0.722607100000005,"hit","BR",3,1.0314,59588,NA
22,13,1,"B",0,"small","down",0.0439,"left","left",1.6507,72.4010384941926,-11.7931,-8.9691,0.209219229651154,15.0909918921847,1,8.97546092304189,0.671086100000139,0.770958300000075,"hit","TL",3,1.241,64121,NA
